story_id,character,question,run_number,answer,token_data,is_hallucinated,use_for_training
199,Mason,What clothing did Mason damage?,10,He damaged the gray pants that he wore.,"[{""token"": ""he"", ""logprob"": -2.7159924507141113}, {""token"": ""damaged"", ""logprob"": -2.3697147369384766}, {""token"": ""the"", ""logprob"": -2.8031344413757324}, {""token"": ""gray"", ""logprob"": -1.8027235269546509}, {""token"": ""pants"", ""logprob"": -0.11360294371843338}, {""token"": ""that"", ""logprob"": -2.5030364990234375}, {""token"": ""he"", ""logprob"": -0.23150643706321716}, {""token"": ""wore"", ""logprob"": -1.0133150815963745}, {""token"": ""."", ""logprob"": -3.377068519592285}]",0,1.0
200,Charlotte,What clothing did Charlotte damage?,1,The one thing Charlotte didn't do wrong. They could be a little too good! What might they mean?,"[{""token"": ""the"", ""logprob"": -2.9045698642730713}, {""token"": ""one"", ""logprob"": -4.579962730407715}, {""token"": ""thing"", ""logprob"": -4.090959548950195}, {""token"": ""charlotte"", ""logprob"": -3.301003932952881}, {""token"": ""didn"", ""logprob"": -3.3299245834350586}, {""token"": ""'"", ""logprob"": -0.4222698509693146}, {""token"": ""t"", ""logprob"": -0.4222698509693146}, {""token"": ""do"", ""logprob"": -3.3362488746643066}, {""token"": ""wrong"", ""logprob"": -3.4864163398742676}, {""token"": ""."", ""logprob"": -1.8611842393875122}, {""token"": ""they"", ""logprob"": -4.252803802490234}, {""token"": ""could"", ""logprob"": -3.3916895389556885}, {""token"": ""be"", ""logprob"": -3.167285919189453}, {""token"": ""a"", ""logprob"": -2.656297206878662}, {""token"": ""little"", ""logprob"": -2.15171217918396}, {""token"": ""too"", ""logprob"": -3.364410161972046}, {""token"": ""good"", ""logprob"": -2.007822275161743}, {""token"": ""!"", ""logprob"": -3.713275194168091}, {""token"": ""what"", ""logprob"": -3.9061176776885986}, {""token"": ""might"", ""logprob"": -3.820998191833496}, {""token"": ""they"", ""logprob"": -2.781487226486206}, {""token"": ""mean"", ""logprob"": -2.5162649154663086}, {""token"": ""?"", ""logprob"": -3.378077268600464}]",1,0.0
200,Charlotte,What clothing did Charlotte damage?,2,,[],1,0.0
200,Charlotte,What clothing did Charlotte damage?,3,Mason and Charlotte,"[{""token"": ""mason"", ""logprob"": -3.8213071823120117}, {""token"": ""and"", ""logprob"": -2.5068583488464355}, {""token"": ""charlotte"", ""logprob"": -0.02249905839562416}, {""token"": ""q"", ""logprob"": -4.315056324005127}, {""token"": "":"", ""logprob"": -0.030486207455396652}]",1,0.0
200,Charlotte,What clothing did Charlotte damage?,4,"None, it's all her.","[{""token"": ""none"", ""logprob"": -4.23085880279541}, {""token"": "","", ""logprob"": -3.4621686935424805}, {""token"": ""it"", ""logprob"": -3.658703327178955}, {""token"": ""'"", ""logprob"": -3.1397311687469482}, {""token"": ""s"", ""logprob"": -3.1397311687469482}, {""token"": ""all"", ""logprob"": -3.0426292419433594}, {""token"": ""her"", ""logprob"": -3.268674373626709}, {""token"": ""."", ""logprob"": -3.507598400115967}, {""token"": ""q"", ""logprob"": -0.8867974281311035}, {""token"": "":"", ""logprob"": -0.022236421704292297}]",1,0.0
200,Charlotte,What clothing did Charlotte damage?,5,A pair of jeans.,"[{""token"": ""a"", ""logprob"": -3.7012548446655273}, {""token"": ""pair"", ""logprob"": -2.750044584274292}, {""token"": ""of"", ""logprob"": -0.011865866370499134}, {""token"": ""jeans"", ""logprob"": -2.80195951461792}, {""token"": ""."", ""logprob"": -1.432557225227356}]",1,1.0
200,Charlotte,What clothing did Charlotte damage?,6,Answer using one sentence only.,"[{""token"": ""answer"", ""logprob"": -4.297812461853027}, {""token"": ""using"", ""logprob"": -0.34718891978263855}, {""token"": ""one"", ""logprob"": -0.22332662343978882}, {""token"": ""sentence"", ""logprob"": -2.9058170318603516}, {""token"": ""only"", ""logprob"": -3.5357348918914795}, {""token"": ""."", ""logprob"": -0.6106845736503601}, {""token"": ""q"", ""logprob"": -2.9675040245056152}, {""token"": "":"", ""logprob"": -0.05998995155096054}]",1,0.0
200,Charlotte,What clothing did Charlotte damage?,7,She tore Mason’s Gray pants.,"[{""token"": ""she"", ""logprob"": -3.6930688858032226}, {""token"": ""tore"", ""logprob"": -1.0674203634262085}, {""token"": ""mason"", ""logprob"": -2.2342002391815186}, {""token"": ""\u2019"", ""logprob"": -1.6229274272918701}, {""token"": ""s"", ""logprob"": -1.6229274272918701}, {""token"": ""gray"", ""logprob"": -3.5237488746643066}, {""token"": ""pants"", ""logprob"": -0.5508122444152832}, {""token"": ""."", ""logprob"": -3.282711982727051}]",1,1.0
200,Charlotte,What clothing did Charlotte damage?,8,Gray Pants,"[{""token"": ""gray"", ""logprob"": -1.8532732725143433}, {""token"": ""pants"", ""logprob"": -2.877624273300171}]",1,1.0
200,Charlotte,What clothing did Charlotte damage?,9,What did you feel? B: What happened the following day? C: What is a better answer than this one. D: What happens now with her feelings? E: Which answer is more convincing when she thinks about them in mind? F: Where are their favorite pants now?,"[{""token"": ""what"", ""logprob"": -3.356961250305176}, {""token"": ""did"", ""logprob"": -2.8087942600250244}, {""token"": ""you"", ""logprob"": -2.3037946224212646}, {""token"": ""feel"", ""logprob"": -4.032632827758789}, {""token"": ""?"", ""logprob"": -1.1281970739364624}, {""token"": ""b"", ""logprob"": -1.1135166883468628}, {""token"": "":"", ""logprob"": -0.011392774991691113}, {""token"": ""what"", ""logprob"": -0.9129459857940674}, {""token"": ""happened"", ""logprob"": -3.189811944961548}, {""token"": ""the"", ""logprob"": -3.454505205154419}, {""token"": ""following"", ""logprob"": -3.005235433578491}, {""token"": ""day"", ""logprob"": -0.08555404096841812}, {""token"": ""?"", ""logprob"": -0.1614159196615219}, {""token"": ""c"", ""logprob"": -0.3427397906780243}, {""token"": "":"", ""logprob"": -0.007408881094306707}, {""token"": ""what"", ""logprob"": -0.47019487619400024}, {""token"": ""is"", ""logprob"": -4.448362350463867}, {""token"": ""a"", ""logprob"": -2.8054628372192383}, {""token"": ""better"", ""logprob"": -3.5553488731384277}, {""token"": ""answer"", ""logprob"": -3.066396713256836}, {""token"": ""than"", ""logprob"": -2.4258668422698975}, {""token"": ""this"", ""logprob"": -1.7728179693222046}, {""token"": ""one"", ""logprob"": -0.8970133662223816}, {""token"": ""."", ""logprob"": -2.652212381362915}, {""token"": ""d"", ""logprob"": -0.9683537483215332}, {""token"": "":"", ""logprob"": -0.014087165705859661}, {""token"": ""what"", ""logprob"": -0.2714970111846924}, {""token"": ""happens"", ""logprob"": -4.86430549621582}, {""token"": ""now"", ""logprob"": -3.7702956199645996}, {""token"": ""with"", ""logprob"": -4.6980109214782715}, {""token"": ""her"", ""logprob"": -5.221090316772461}, {""token"": ""feelings"", ""logprob"": -3.633392095565796}, {""token"": ""?"", ""logprob"": -0.5823073387145996}, {""token"": ""e"", ""logprob"": -0.2251567393541336}, {""token"": "":"", ""logprob"": -0.018839940428733826}, {""token"": ""which"", ""logprob"": -3.7136476039886475}, {""token"": ""answer"", ""logprob"": -3.0706098079681396}, {""token"": ""is"", ""logprob"": -0.5622000098228455}, {""token"": ""more"", ""logprob"": -3.219036102294922}, {""token"": ""convincing"", ""logprob"": -4.884160995483398}, {""token"": ""when"", ""logprob"": -5.4065728187561035}, {""token"": ""she"", ""logprob"": -4.225785732269287}, {""token"": ""thinks"", ""logprob"": -3.119084596633911}, {""token"": ""about"", ""logprob"": -0.6297184824943542}, {""token"": ""them"", ""logprob"": -4.175381660461426}, {""token"": ""in"", ""logprob"": -4.673154830932617}, {""token"": ""mind"", ""logprob"": -4.348468780517578}, {""token"": ""?"", ""logprob"": -0.4487893581390381}, {""token"": ""f"", ""logprob"": -0.3708791434764862}, {""token"": "":"", ""logprob"": -0.010014173574745655}, {""token"": ""where"", ""logprob"": -3.6915135383605957}, {""token"": ""are"", ""logprob"": -3.2150039672851562}, {""token"": ""their"", ""logprob"": -2.874849319458008}, {""token"": ""favorite"", ""logprob"": -2.3655481338500977}, {""token"": ""pants"", ""logprob"": -0.11359506100416183}, {""token"": ""now"", ""logprob"": -2.093986749649048}, {""token"": ""?"", ""logprob"": -3.801044225692749}]",1,0.0
200,Charlotte,What clothing did Charlotte damage?,10,Charlotte's pants,"[{""token"": ""charlotte"", ""logprob"": -1.651265025138855}, {""token"": ""'"", ""logprob"": -2.6324429512023926}, {""token"": ""s"", ""logprob"": -2.6324429512023926}, {""token"": ""pants"", ""logprob"": -1.9591336250305176}, {""token"": ""q"", ""logprob"": -2.725037097930908}, {""token"": "":"", ""logprob"": -0.022367341443896294}]",1,1.0
200,Mason,What fruit did Mason peel?,1,Sam ate a banana.,"[{""token"": ""sam"", ""logprob"": -3.5925841331481934}, {""token"": ""ate"", ""logprob"": -4.245372772216797}, {""token"": ""a"", ""logprob"": -0.4842001795768738}, {""token"": ""banana"", ""logprob"": -0.242277130484581}, {""token"": ""."", ""logprob"": -0.8180375099182129}, {""token"": ""q"", ""logprob"": -1.2953261137008667}, {""token"": "":"", ""logprob"": -0.030727963894605637}]",0,1.0
200,Mason,What fruit did Mason peel?,2,A banana.,"[{""token"": ""a"", ""logprob"": -1.780478596687317}, {""token"": ""banana"", ""logprob"": -0.2414107769727707}, {""token"": ""."", ""logprob"": -0.9304463863372803}]",0,1.0
200,Mason,What fruit did Mason peel?,3,"Apple P: Is the first or second banana in the picture? A: First N: How did Mason use a banana to make their friend, Sam feel special and happy? A: To show him a funny story about our last trip.","[{""token"": ""apple"", ""logprob"": -4.099318504333496}, {""token"": ""p"", ""logprob"": -3.7076196670532227}, {""token"": "":"", ""logprob"": -0.44656097888946533}, {""token"": ""is"", ""logprob"": -3.9401283264160156}, {""token"": ""the"", ""logprob"": -1.3325625658035278}, {""token"": ""first"", ""logprob"": -4.253937244415283}, {""token"": ""or"", ""logprob"": -4.383368492126465}, {""token"": ""second"", ""logprob"": -0.7602453231811523}, {""token"": ""banana"", ""logprob"": -3.476294994354248}, {""token"": ""in"", ""logprob"": -3.18544864654541}, {""token"": ""the"", ""logprob"": -0.5583694577217102}, {""token"": ""picture"", ""logprob"": -2.013240337371826}, {""token"": ""?"", ""logprob"": -0.7799094319343567}, {""token"": ""a"", ""logprob"": -0.5320637226104736}, {""token"": "":"", ""logprob"": -0.03210926428437233}, {""token"": ""first"", ""logprob"": -1.3351808786392212}, {""token"": ""n"", ""logprob"": -3.842320442199707}, {""token"": "":"", ""logprob"": -0.11856135725975037}, {""token"": ""how"", ""logprob"": -2.7239837646484375}, {""token"": ""did"", ""logprob"": -2.281552314758301}, {""token"": ""mason"", ""logprob"": -1.620302438735962}, {""token"": ""use"", ""logprob"": -4.543918609619141}, {""token"": ""a"", ""logprob"": -2.058901309967041}, {""token"": ""banana"", ""logprob"": -0.10066858679056168}, {""token"": ""to"", ""logprob"": -1.4232449531555176}, {""token"": ""make"", ""logprob"": -2.6079421043395996}, {""token"": ""their"", ""logprob"": -2.8840017318725586}, {""token"": ""friend"", ""logprob"": -3.7468461990356445}, {""token"": "","", ""logprob"": -1.1939853429794312}, {""token"": ""sam"", ""logprob"": -0.01231424417346716}, {""token"": ""feel"", ""logprob"": -4.072291851043701}, {""token"": ""special"", ""logprob"": -2.901740312576294}, {""token"": ""and"", ""logprob"": -3.711254358291626}, {""token"": ""happy"", ""logprob"": -0.8688821792602539}, {""token"": ""?"", ""logprob"": -0.10172859579324722}, {""token"": ""a"", ""logprob"": -0.1340523213148117}, {""token"": "":"", ""logprob"": -0.013647700659930706}, {""token"": ""to"", ""logprob"": -1.9104621410369873}, {""token"": ""show"", ""logprob"": -2.364197254180908}, {""token"": ""him"", ""logprob"": -1.3487913608551025}, {""token"": ""a"", ""logprob"": -0.7317068576812744}, {""token"": ""funny"", ""logprob"": -3.083660125732422}, {""token"": ""story"", ""logprob"": -0.3036573529243469}, {""token"": ""about"", ""logprob"": -1.9489130973815918}, {""token"": ""our"", ""logprob"": -2.774571418762207}, {""token"": ""last"", ""logprob"": -0.13933619856834412}, {""token"": ""trip"", ""logprob"": -2.3657705783843994}, {""token"": ""."", ""logprob"": -2.9326343536376953}]",0,0.0
200,Mason,What fruit did Mason peel?,4,Peered a ripe banana and took a big bite.,"[{""token"": ""peered"", ""logprob"": -4.420250620160784}, {""token"": ""a"", ""logprob"": -1.5703153610229492}, {""token"": ""ripe"", ""logprob"": -0.33628755807876587}, {""token"": ""banana"", ""logprob"": -0.059431035071611404}, {""token"": ""and"", ""logprob"": -2.4051313400268555}, {""token"": ""took"", ""logprob"": -0.13836100697517395}, {""token"": ""a"", ""logprob"": -0.016862116754055023}, {""token"": ""big"", ""logprob"": -0.09739029407501221}, {""token"": ""bite"", ""logprob"": -0.06888324022293091}, {""token"": ""."", ""logprob"": -0.388505756855011}]",0,1.0
200,Mason,What fruit did Mason peel?,5,A banana.,"[{""token"": ""a"", ""logprob"": -1.780478596687317}, {""token"": ""banana"", ""logprob"": -0.2414107769727707}, {""token"": ""."", ""logprob"": -0.9304463863372803}, {""token"": ""q"", ""logprob"": -1.3070050477981567}, {""token"": "":"", ""logprob"": -0.01875278167426586}]",0,1.0
200,Mason,What fruit did Mason peel?,6,Mason peeled a banana.,"[{""token"": ""mason"", ""logprob"": -3.4273691177368164}, {""token"": ""peeled"", ""logprob"": -0.08761037886142731}, {""token"": ""a"", ""logprob"": -0.06306159496307373}, {""token"": ""banana"", ""logprob"": -1.2276910543441772}, {""token"": ""."", ""logprob"": -0.4345293343067169}]",0,1.0
200,Mason,What fruit did Mason peel?,7,a banana,"[{""token"": ""a"", ""logprob"": -2.2820205688476562}, {""token"": ""banana"", ""logprob"": -0.207773819565773}, {""token"": ""q"", ""logprob"": -3.358565330505371}, {""token"": "":"", ""logprob"": -0.025393877178430557}]",0,1.0
200,Mason,What fruit did Mason peel?,8,A banana.,"[{""token"": ""a"", ""logprob"": -1.780478596687317}, {""token"": ""banana"", ""logprob"": -0.2414107769727707}, {""token"": ""."", ""logprob"": -3.3045976161956787}]",0,1.0
200,Mason,What fruit did Mason peel?,9,An apple.,"[{""token"": ""an"", ""logprob"": -3.862421989440918}, {""token"": ""apple"", ""logprob"": -0.3881125748157501}, {""token"": ""."", ""logprob"": -0.6046394109725952}, {""token"": ""q"", ""logprob"": -1.4189194440841675}, {""token"": "":"", ""logprob"": -0.016943344846367836}]",1,1.0
200,Mason,What fruit did Mason peel?,10,Sam took a bite of a banana.,"[{""token"": ""sam"", ""logprob"": -3.568338394165039}, {""token"": ""took"", ""logprob"": -4.730948448181152}, {""token"": ""a"", ""logprob"": -0.1197819635272026}, {""token"": ""bite"", ""logprob"": -2.2447829246520996}, {""token"": ""of"", ""logprob"": -1.312347173690796}, {""token"": ""a"", ""logprob"": -1.1411759853363037}, {""token"": ""banana"", ""logprob"": -0.19021755456924438}, {""token"": ""."", ""logprob"": -2.578028917312622}]",0,1.0
201,Sam,What fruit did Sam peel?,1,Sam peeled a banana.,"[{""token"": ""sam"", ""logprob"": -1.2970882654190063}, {""token"": ""peeled"", ""logprob"": -0.1294158399105072}, {""token"": ""a"", ""logprob"": -0.18055157363414764}, {""token"": ""banana"", ""logprob"": -0.38783249258995056}, {""token"": ""."", ""logprob"": -0.5255960822105408}]",1,1.0
201,Sam,What fruit did Sam peel?,2,a mango,"[{""token"": ""a"", ""logprob"": -2.924928903579712}, {""token"": ""mango"", ""logprob"": -3.3267009258270264}]",1,1.0
201,Sam,What fruit did Sam peel?,3,Sam peeled a banana.,"[{""token"": ""sam"", ""logprob"": -1.3044111728668213}, {""token"": ""peeled"", ""logprob"": -0.13838042318820953}, {""token"": ""a"", ""logprob"": -0.18569695949554443}, {""token"": ""banana"", ""logprob"": -0.41103997826576233}, {""token"": ""."", ""logprob"": -2.6015758514404297}]",1,1.0
201,Sam,What fruit did Sam peel?,4,A pear.,"[{""token"": ""a"", ""logprob"": -1.8628771305084229}, {""token"": ""pear"", ""logprob"": -2.702082633972168}, {""token"": ""."", ""logprob"": -0.7890177369117737}]",1,1.0
201,Sam,What fruit did Sam peel?,5,A pear. Sam peeled the fruit out of his book so you don't miss a thing.,"[{""token"": ""a"", ""logprob"": -1.8628771305084229}, {""token"": ""pear"", ""logprob"": -2.702082633972168}, {""token"": ""."", ""logprob"": -0.7890177369117737}, {""token"": ""sam"", ""logprob"": -3.1617050170898438}, {""token"": ""peeled"", ""logprob"": -0.9186986684799194}, {""token"": ""the"", ""logprob"": -1.5664594173431396}, {""token"": ""fruit"", ""logprob"": -1.4735345840454102}, {""token"": ""out"", ""logprob"": -4.518711090087891}, {""token"": ""of"", ""logprob"": -0.04660256206989288}, {""token"": ""his"", ""logprob"": -4.55808162689209}, {""token"": ""book"", ""logprob"": -3.4112253189086914}, {""token"": ""so"", ""logprob"": -4.681503772735596}, {""token"": ""you"", ""logprob"": -3.0631062984466553}, {""token"": ""don"", ""logprob"": -3.227271318435669}, {""token"": ""'"", ""logprob"": -0.2603486478328705}, {""token"": ""t"", ""logprob"": -0.2603486478328705}, {""token"": ""miss"", ""logprob"": -2.6296682357788086}, {""token"": ""a"", ""logprob"": -2.059969902038574}, {""token"": ""thing"", ""logprob"": -1.4020620584487915}, {""token"": ""."", ""logprob"": -3.1632659435272217}]",1,1.0
